Id,Closeness_centrality,Betweeness_centrality,Clustering_Coefficient,Popularity_score
46fC18DrDpRn7skRp57Xpt,0.23097352477384014,0.0,0,25
7rrJORgiiWN4mAA8welatn,0.23097352477384014,0.0,0,7
599rneHY0qm16FEvwVPYd5,0.23097352477384014,0.0,0,12
427U0TRE0tHh3nacvIFoFb,0.23097352477384014,0.0,0,29
3tgRLRxthqhidqQySThiuc,0.23503082509923148,0.0,1.0,79
41X1TR6hrK8Q2ZCpp2EqCz,0.21718432963945686,0.0,0,61
0zoMmzmyi8N8LwzhyXPvtk,0.24049429657794677,5.96380848143374e-06,0.6666666666666666,63
1ZDu0fOcpCIjDwyl2cvk08,0.23683090800782913,1.1571340776367838e-05,0,39
19nW3VjtThtO0ek8Ymmg9P,0.2095632530120482,0.0,0,66
4kTOsBwxhA2Sn4PSs7PqnN,0.2095632530120482,0.0,0,77
5H4yInM5zmHqpKIoMNAx4r,0.2095632530120482,0.0,0,59
6YBgd2LKccEB3pX6UaW1Yp,0.2422106179286336,0.0,0,16
4Ggle0UsVWHJaiyW54EInY,0.2422106179286336,0.0,0,10
1FdDbKkogGqCLgwqD5aZfo,0.2422106179286336,0.0,0,40
6ESLM0ugER9EsY3Qxilux9,0.2422106179286336,0.0,0,40
39zXfYXsZM0XBHGhPzlayM,0.2422106179286336,0.0,0,9
4cL8jqrwkLwL1NpJtWeEV1,0.2422106179286336,0.0,0,8
4HK7XolbvDjBENUZpGfYe9,0.2422106179286336,0.0,0,51
65U1A6j2pIHfZXLoitJFXz,0.24634858812074,2.3834878383227942e-05,0,40
1pv59RDMxb8WKREVPpLDK9,0.24630498274183557,1.25812406222807e-05,0,28
64zb30CovObb8IkmbciSGn,0.25274725274725274,5.466751210728183e-06,0,60
5DW7NxqQ2875JtjuV7KMn4,0.2422106179286336,0.0,0,29
6UVCwrEMPsmydH3KKffz4Z,0.24674173242308714,1.1450920994275255e-05,0,15
0iB71em8mKqgne073vyymY,0.2422106179286336,0.0,0,34
6dtsFkULezFnergRkRlQv0,0.2561435803037276,1.5132984319612933e-05,0.6666666666666666,28
7a3hCieukAsRdSg7G95Own,0.24229496778687099,0.00010406072324809041,0,36
0H4qKbzvpxPEz0Vbm7ULo4,0.25274725274725274,5.466751210728183e-06,0,40
64J8DKMWjl0AxL30tawsLh,0.2422106179286336,0.0,0,58
0h0p7RkMjCUMdcf0nXmHjX,0.25977784000746756,1.3072642288970444e-05,0,23
31I1HN5ZEhzpomLVDzpvPH,0.2422106179286336,0.0,0,14
6MTXwQ1pPlMpEQYomN6NBl,0.2422106179286336,0.0,0,7
0Nwl5oVSxzwNKv9KPdXmaT,0.2277973315871327,0.0,0,2
6thQoJ2Hmji6U0X8au4PHP,0.2277973315871327,0.0,0,11
6E6yByblNxWUAg97QoHRmM,0.2277973315871327,0.0,0,19
2gB1sbhrKdnw2fI9nD6O3Z,0.2277973315871327,0.0,0,11
1bFb0ab6IQ5zMGgwtzWlCq,0.23550816620123552,0.0,1.0,9
5MeC6D6x39PpxKfzQMoq1c,0.2277973315871327,0.0,0,11
7jGFa3nWFK3ZSCtc5ILDvz,0.2277973315871327,0.0,0,4
6WNB6HVqfszsEBe7gm2REx,0.2277973315871327,0.0,0,17
6r0LEubGLwW5xdhpVJ83zg,0.2277973315871327,0.0,0,1
1awq2OGUOTc7HSVY7JON8l,0.2277973315871327,0.0,0,49
2UUqj8yIpJGSjEJgkL4IIY,0.22603963612735542,0.0,0,55
1CF7hrTuWgErEa6HBFJ8d3,0.22603963612735542,0.0,0,53
72A0Z8q8NiochyK9gUHpCR,0.22603963612735542,0.0,0,50
5rRcnWrevHgbuWjl7Lhft7,0.22603963612735542,0.0,0,43
4fGEyY6D7Rq6R1C0d5NLGj,0.22603963612735542,0.0,0,26
3IH2Ml7X8ayhg2ciX0XF5c,0.22603963612735542,0.0,0,24
5zeoXBPeeh2N2yeoZWfxGI,0.20522085391932748,0.0,0,7
5dabODs4Md6cGlka0mbUHp,0.20522085391932748,0.0,0,41
1KEprABpzSCzzgwNk8EpYT,0.22278258085174513,0.0,0,46
2X1CuKIwl9B7zMjXi41bi5,0.23882262078434738,1.5197883765723889e-06,0,55
0D9N9NxMbXKjmoRI1JVdz8,0.22278258085174513,0.0,0,44
0iRwqSYn7fG3WkEBYQpcqJ,0.22278258085174513,0.0,0,24
0JOadOTQ5hTC6EYCmKDAsX,0.22278258085174513,0.0,0,29
2zx8hW1HdhkTCMa6V2GGNa,0.22278258085174513,0.0,0,27
4hUct6dKuMeEDjDuo8xXft,0.22278258085174513,0.0,0,36
6wagDejDLL6ujxepmXcj9m,0.22278258085174513,0.0,0,24
2N5u8gzp4pZKH0aBDaJ33q,0.22278258085174513,0.0,0,55
6p2OF8M4ob4KovaU0SUX4b,0.23869971695685735,0.0,0,22
6Ujq33HPQHLdXK9H0BdQgY,0.23869971695685735,0.0,0,37
6KlsX5XebNQOfcSSQ45lqN,0.2502472799208704,0.0,1.0,45
5OzBpKiOsMFpuwvbJpUGce,0.24764192916889127,0.0,1.0,15
5DCPXdYnZ8xbXhtS6LVJrd,0.23869971695685735,0.0,0,15
1nmMYMfidyZsusCByLClvV,0.23869971695685735,0.0,0,30
3jYWZ7fiKvKKhjwiNDIkJS,0.23869971695685735,0.0,0,14
1gNqrtEisg0RUsBVyWAbjU,0.23869971695685735,0.0,0,20
2Gg7S7n4SUPf3AaqyoMAER,0.23869971695685735,0.0,0,17
4sVubJqXJGjRmD84SZdtYR,0.23869971695685735,0.0,0,12
19NcpNmp7cbyqOMc7IBbgH,0.23869971695685735,0.0,0,14
3XZCG2h1MXiTxfcJZUfu1O,0.23869971695685735,0.0,0,64
582KhTHEVOONNQLmQ5612r,0.24088981216999913,4.638720061865975e-06,0,52
09LxneoTmRpuN3Jp8Ut4EX,0.24709224895676107,0.0,1.0,66
11TplWqOPQBTmg2eiSLt1m,0.241831769204032,0.0,1.0,53
1UCxzrM5WJh9ure5vCcsim,0.25483014375972896,2.102436473048918e-05,0.3333333333333333,42
1Pc6myra4XAEMjHzclAtAL,0.25011233935472277,0.0006067243384138715,0.4,51
5DkmrXKeWgDS86KKEw45o6,0.24082727587400485,9.503892706760966e-06,0,33
5MasrVSTkp9gZ1PRatZniJ,0.25140018066847336,7.058345394554654e-05,0.5,10
3kIcdD2xNVFfWv50FPq2xy,0.2402659069325736,0.0,1.0,9
4CAXf9sxsxjNZkdXRBV7xc,0.23964522517867906,0.0,0,13
0lg3D9xhcKocvK4AjOTdPt,0.23964522517867906,0.0,0,16
1mDo8jqnADKVCGOVKJOwmv,0.23964522517867906,0.0,0,20
4SHOjyivGFu9IMRVD18hdW,0.23964522517867906,0.0,0,13
1b4o4uLuM34FSXFtqERKUh,0.25121863152193535,0.0,1.0,58
0dwEXtB6gceh7EO7tCsxhD,0.26160932506110174,4.08322076438877e-06,0.8333333333333334,16
6rX4fVVR7GspYdQS2CMdB6,0.21987832819783518,0.0,0,57
1xqolkIzTFMmqgCuD48WNt,0.22425463336019338,1.8692203036622894e-05,0,46
0NmtgATbZcejMnRU5ixeSs,0.21987832819783518,0.0,0,26
7cm5iwu932G8LwzcTM0afg,0.21987832819783518,0.0,0,23
4dImCGQSsBAbWPERma9wMG,0.21987832819783518,0.0,0,6
24eEYWvVK6TENUVNo4cGPr,0.21987832819783518,0.0,0,5
1EJPtf4uDC0lczTX7rLMzD,0.21987832819783518,0.0,0,13
2Q9Z5LbKXiImqMdnZiLT3u,0.234278979712097,9.585382509936392e-05,0,21
24hJr9W031R87ILon5Y4o0,0.21987832819783518,0.0,0,3
5Zb14zSJRb9hag7i7eEmqc,0.21987832819783518,0.0,0,3
1eHdVXvot5oCr9w3KYNtyT,0.21987832819783518,0.0,0,4
584AIH1Sgbhv5Kq1iRuf9U,0.21987832819783518,0.0,0,4
3Nwz1qQATJmqW3z6syWBPg,0.21987832819783518,0.0,0,3
1bGHHOJHtqR9wgvj0CfKVl,0.21987832819783518,0.0,0,33
4faw6pXCi38LUMTw7xSxGJ,0.21740489024294976,1.2788607139736602e-06,0,73
4qIVPF0s71ZYW3qzhu5GkF,0.21171548117154812,0.0,0,35
2AtGepWdw4TVBnE8cBszuL,0.22207149696776252,1.760746693608012e-05,0,17
1TRGhZpYgn4h5bi792fz7j,0.21171548117154812,0.0,0,18
7B7dv846qUOkhsA1QJmbXF,0.21171548117154812,0.0,0,17
48j5TvrH2o9o5QAGvhxgq3,0.21171548117154812,0.0,0,34
1OyAhAPFH8Z4bIJewzy3mE,0.21171548117154812,0.0,0,13
461knRtze64rttZDRsJI5y,0.21171548117154812,0.0,0,33
6vflMZnQGYvn6ng6t7Dqh6,0.2372751300196095,2.7133386844325124e-05,0.3333333333333333,1
4oFI4JmGg9miIDYczoKIIm,0.20181290790427847,0.0,0,1
3tUPzo33nXCqVL81pq1HDP,0.20181290790427847,0.0,0,59
5ObBtv5VunwwhQaXXnUrsM,0.2251435967963757,0.0,0,60
0bZ9jANLkwEFVcSnHnwrpb,0.2251435967963757,0.0,0,89
50co4Is1HCEo8bhOyUWKpn,0.28222289828617786,0.005003507724179255,0.32142857142857145,68
3gGUMEwIX6XodWsYEvKSal,0.2251435967963757,0.0,0,54
2mxplErmRMbGaSiAsDONkT,0.2251435967963757,0.0,0,54
1wgY8huggK60P5nvYrwcYT,0.2251435967963757,0.0,0,14
5qR00we2wWLJ4Bw2y0K3wD,0.2251435967963757,0.0,0,64
6DVipHzYsPlIoA0DW8Gmns,0.2345751854349292,0.0001604308232621475,0,89
55Aa2cqylxrFIXC767Z865,0.2890527627752389,0.003198013605710721,0.23809523809523808,81
1sBkRIssrMs1AbVkOJbc7a,0.2950906584667586,0.012200162662817645,0.19444444444444445,64
2cADQgiLMjNhbsfeN52Bf3,0.26831854994215193,0.0022704561872156147,0.16666666666666666,74
0NbfKEOTQCcwd6o7wSDOHI,0.28311291963377416,0.003255966693585954,0,80
2RdwBSPQiwcmiDo9kixcl8,0.28664126068596146,0.0018390287763465935,0.3,69
01QTIT5P1pFP3QnnFSdsJf,0.2251435967963757,0.0,0,68
4iCwCMnqsNZ6atvRiADgtn,0.2251435967963757,0.0,0,71
2yQf6b8hxahZaT5dHlWaB1,0.2518552036199095,0.0002514162935658633,0,62
74NBPbyyftqJ4SpDZ4c1Ed,0.2251435967963757,0.0,0,85
7hJcb9fa4alzcOq3EaNPoG,0.2870847947183825,0.0017520483560667904,0.4,79
3ipn9JLAPI5GUEo4y4jcoi,0.25571993016631445,0.00042770264553362587,0,71
3crnzLy8R4lVwaigKEOz7V,0.268759053597296,0.0014247660188127203,0.3333333333333333,64
7Ip2u3e5Nv6fFb5xyIHxEE,0.2251435967963757,0.0,0,43
1AWNf5CLnHH4oM1hcHiVeV,0.2251435967963757,0.0,0,48
5rVbcJv0JRfhWLA3mgM73r,0.2251435967963757,0.0,0,70
68DWke2VjdDmA75aJX5C57,0.27760598503740647,0.0012761531981646161,0,32
3ZOFIbLthNmvWJyZgV24MC,0.2251435967963757,0.0,0,74
1YfEcTuGvBQ8xSD1f53UnK,0.25571993016631445,0.00042770264553362587,0,74
7sfl4Xt5KmfyDs2T3SVSMK,0.25571993016631445,0.00042770264553362587,0,47
6f9zLIMqyEu7abKhGMFr5q,0.2251435967963757,0.0,0,62
4Cqia9vrAbm7ANXbJGXsTE,0.2251435967963757,0.0,0,76
6UBA15slIuadJ8h2lPRPos,0.2251435967963757,0.0,0,61
45a6gCQWq61lIUDmr1tKuO,0.286346331927153,0.0015275694917304906,0.3333333333333333,56
0tCtGc5vt29zFZp6KXzN50,0.2518552036199095,0.0002514162935658633,0,36
1XNFcPvkDxMDRFnLz0vjZk,0.2251435967963757,0.0,0,71
4P0dddbxPil35MNN9G2MEX,0.2251435967963757,0.0,0,29
2vDfqFEv7AijcvFSThSIeI,0.2251435967963757,0.0,0,62
0k7Xl1pqI3tu8sSEjo5oEg,0.27289664640125516,0.00042027600885644767,0.3333333333333333,72
28ExwzUQsvgJooOI0X1mr3,0.2251435967963757,0.0,0,65
6NyJIFHAePjHR1pFxwisqz,0.2251435967963757,0.0,0,54
2J257euzcjnDLipsyJH3F2,0.2251435967963757,0.0,0,68
6vbY3hOaCAhC7VjucswgdS,0.25343775612421454,0.00016885971529058622,0,1
6DxtRYZafWw52e5do0YZAP,0.19667844522968198,0.0,0,22
6kYMmJ38qIDSN375SwPXO2,0.19667844522968198,0.0,0,0
1Rgdlx2arMxYdqdAPK3onW,0.19684538124204273,0.0,0,0
7wYjJSpqnQPQg8xiR1sZ2L,0.19684538124204273,0.0,0,4
11vbPK5Rjx1lckV1BQCVfU,0.19684538124204273,0.0,0,11
01U52mF7QWkF9bbbInXQUU,0.19684538124204273,0.0,0,0
6JsDIg6VCQbjQ28vNAU19R,0.19684538124204273,0.0,0,0
2FJBrOW5IlRaIGDzgyP9nH,0.19684538124204273,0.0,0,1
3gKqcxkg1HAUJdsGQiDMSw,0.19684538124204273,0.0,0,5
7wiQL2ruUrAcjeG8qstyYH,0.19684538124204273,0.0,0,9
5GLrlknWNjJW0J7ByjjupW,0.23421982831173202,0.0,1.0,26
6H2hxPJDMotYBcaMOxVg5q,0.2500224597969634,5.046137620494283e-05,0.5,5
51WnlbGlLJ2Hwd1GO9Y5iX,0.23421982831173202,0.0,1.0,11
6uhvJJKPE4MG4pTb3wvwvu,0.20321285140562248,0.0,0,12
302jr2Z0HpekgcfOAeWXNP,0.20321285140562248,0.0,0,4
1CiunBv0ZxnAq2pINQK0qa,0.20321285140562248,0.0,0,5
0UjvMJ3BwzgMUklxt2eewq,0.20321285140562248,0.0,0,50
4FTMyLkoEE9oEUpCv3Dr4p,0.20321285140562248,0.0,0,4
1XUDmV2SfpBDScOaruDBAr,0.20321285140562248,0.0,0,11
4M0eR3zLSkNRosDcVei27r,0.20321285140562248,0.0,0,0
5D1p3UOB8KNTKU89lOY1xa,0.1967897044265309,0.0,0,0
6KkyHKuAFtJtoOgW7YkyKQ,0.1967897044265309,0.0,0,0
50mQHNFQDqCYSwGdy6oOS7,0.1967897044265309,0.0,0,31
6K7Dt07olHJc2oOvf49wgc,0.1967897044265309,0.0,0,27
28YuYWLmKm0vl1gb5cUIta,0.1967897044265309,0.0,0,0
1ltfg70P3oWRQG5xHYclhP,0.1967897044265309,0.0,0,43
7K8Z773fJViM0yXQ8xmpsW,0.21376449804132422,0.0,0,31
7mtZP3UQaCaWhM2K8ubgF9,0.21376449804132422,0.0,0,61
4oEO6Ud3efrjTNSR9SMleI,0.24235826874510144,2.5780960030052736e-05,0,36
1oZePnbK6Qe8NewfhLhJWF,0.23602747858536172,0.0,1.0,50
1UAY1hWd5x69hPVXMXIeri,0.21376449804132422,0.0,0,30
6kMHzKCOo8xS59JVOIHkmd,0.21376449804132422,0.0,0,32
0cqKe5aIp6diwasKdXzJF6,0.24872642774153186,3.50231958874997e-05,0.6666666666666666,45
3QJjzLwRMgdGoFwzmVodxJ,0.23602747858536172,0.0,1.0,27
0LO6YMGMEXvD3dvCaRkZ5H,0.21376449804132422,0.0,0,24
3Qz694qtRw2d9yKFr8zK8u,0.21376449804132422,0.0,0,21
2Z7eQuEsvITejxmWouud3B,0.21846298767564173,0.0,1.0,17
0aS6CbkWBY8cZ1YhpYJtXr,0.21376449804132422,0.0,0,13
7alzzMK6SxrFojVuhtftBr,0.21376449804132422,0.0,0,50
3hCo0MeLrjAvQxAzPknjhK,0.21376449804132422,0.0,0,37
2Nsm5iGxbJxHoGZwrsOurY,0.24341817545701042,0.00011962115902235798,0.3333333333333333,36
40usQNdy0NlR8VVqV3AUrl,0.21376449804132422,0.0,0,17
6Jm22r96WPNTyt7VNsBTpq,0.21376449804132422,0.0,0,18
5J4n34L4V76MqBPiRaqb7x,0.21376449804132422,0.0,0,25
2Dnl3zSlmEnQKW5bsqfROS,0.21376449804132422,0.0,0,61
6Qm77I2B1EVpRp0RWtjyj6,0.21376449804132422,0.0,0,30
69TId5uzfvwO2DkFfWM9sL,0.21376449804132422,0.0,0,16
1DamepBKTBMlIbTNPyO5Lc,0.21376449804132422,0.0,0,24
7oy0pingNJByahqhT0epVx,0.21376449804132422,0.0,0,31
1WTZw0SzZvDGPqO9uYkFx7,0.21376449804132422,0.0,0,31
1sCt49yDDtakx2SSVcvMQu,0.24422992540587976,1.6275173526533613e-06,0.6666666666666666,4
0McCOWQgJwFlLakhzmqqC4,0.21376449804132422,0.0,0,3
13OZhljBr7YgR37z8Z5W7T,0.21376449804132422,0.0,0,7
5IU1zpeiYXWLkpIWKATw14,0.21376449804132422,0.0,0,4
1nYT0WTTqTM3UgqWrKDBMT,0.21376449804132422,0.0,0,28
10qaAJjsY1PMDwPnNwHKMz,0.2430779980784348,5.2755317946678824e-05,0.3333333333333333,6
0Wjkew1uVFZwlHB8KBhjon,0.21376449804132422,0.0,0,63
5K92J8NwWAlu6fRN2uoHVN,0.21376449804132422,0.0,0,16
2zL8COJjKkyuyJXlogQpEi,0.21376449804132422,0.0,0,7
4TSrZKLCxjG127gDj4EWBK,0.21376449804132422,0.0,0,47
5qTA5yhqkIYIwFNwdCLFP0,0.21376449804132422,0.0,0,50
0nKxW51VOD6px2uMM4ehfF,0.21376449804132422,0.0,0,4
72IghHVSSl2kxdhVzT7cKG,0.21376449804132422,0.0,0,17
5s49R61KPYT7CeUV7hhyPn,0.21376449804132422,0.0,0,4
2uuIMQ2GHt6oeGOvg7z8AL,0.21376449804132422,0.0,0,12
6quMJm5UGig8MfvwKBJpQ7,0.21376449804132422,0.0,0,29
5MwhzzkTUrx7HzFqreGMoj,0.20355471035693387,0.0,0,59
0VitAFMCI2apQxKzDjg1PU,0.23666978484565013,0.0,0,55
51ltJZ6rB893AdzgCxSOV3,0.2477080551846907,9.368446305532732e-06,0,69
0Y3agQaa6g2r0YmHPOO9rh,0.26731341849966384,0.002841257570579123,0,34
5wXOwi8XUn74iwMInSldYp,0.23666978484565013,0.0,0,52
4e250LmaRPGcp0rbUbJtJm,0.23666978484565013,0.0,0,38
7MFFwM1Jxz7IxJAZGcCgpK,0.23666978484565013,0.0,0,59
7Do8se3ZoaVqUt3woqqSrD,0.23666978484565013,0.0,0,10
38Ibq7cwgi4iRXB6B4hk6z,0.23666978484565013,0.0,0,10
3NJLmMp7TkUqlCjT2yarAj,0.23666978484565013,0.0,0,18
3hoFEY8PkLEkE2x8e1W9H6,0.23666978484565013,0.0,0,16
1bJIyft4cpaFfMoDAUI7JQ,0.23666978484565013,0.0,0,12
7zU8ExjRYctWyTXwbUP3ap,0.23666978484565013,0.0,0,12
0WxfvBJs0kUJPwpVL8WGZz,0.23666978484565013,0.0,0,46
47wUnbsZ2uFResR6Mhkeo8,0.21384662670969726,0.0,0,48
2p0Hf0MF8Nw8lwAXokczf0,0.21384662670969726,0.0,0,33
5OsWN8awq2bN7q5upCCgWf,0.21384662670969726,0.0,0,18
036X4k6oULCKz2qiMNV4Fj,0.21384662670969726,0.0,0,18
2byj67OOeihTBlK3CpcWrA,0.21384662670969726,0.0,0,32
7yJZJPQyv1jin7c81fVa4z,0.21384662670969726,0.0,0,62
2ledyuziz6YjLK5Dw483Oc,0.2575659416936603,0.006570056997882663,0,46
6NFWb2y6S7PH2yvs5xbO2y,0.21384662670969726,0.0,0,15
78DA7skY3e3zMH0IdOYUuG,0.21384662670969726,0.0,0,20
5mIqKp8H4BCEOFI21MbSqv,0.21384662670969726,0.0,0,12
7J0WpXNAX1Z5RtVPyxUQ7f,0.21384662670969726,0.0,0,57
0wm6v5GU6VbR1wtsm0YiTV,0.21384662670969726,0.0,0,44
001o475CIcdKHkvgKc9t8H,0.21384662670969726,0.0,0,39
1Z3kzUAf9pxpJLpzFgKXOp,0.21384662670969726,0.0,0,49
4MN26u2qtgKWYmml8F7BXx,0.21384662670969726,0.0,0,13
2wNzv8EPc0RNMlz1Ho1hVB,0.21384662670969726,0.0,0,54
2MG7NjBnZsaiKekJ0Q2z89,0.21384662670969726,0.0,0,56
4H9W4cb3X0qRpv87yKV7fV,0.21384662670969726,0.0,0,9
4bOh8u3XjxawLiDwtSQLBB,0.21384662670969726,0.0,0,54
10Khz9BDdDT2mzm3330Cvu,0.21384662670969726,0.0,0,36
5BWkmSRRCicgLth2awkIn1,0.21384662670969726,0.0,0,43
6T9QVklRmYwXCCesJI0T54,0.21384662670969726,0.0,0,6
1M79AUGMmvNsC3dENVkF8k,0.21384662670969726,0.0,0,38
7nmucrDZXxIQNGLwCqPQpO,0.21384662670969726,0.0,0,25
4x9QVilLjClfIumi8lVkfB,0.21384662670969726,0.0,0,28
5zOAmDnZqXZwqLt3JXqrRB,0.21384662670969726,0.0,0,45
3PAXvY08KxX5HmCsmKw4x8,0.21384662670969726,0.0,0,47
0NV5eY4Jzg4ldg2ikGnV4n,0.22264,0.0002167575975702919,0,21
2pSNP2u06FaUgspNT8i8zS,0.21384662670969726,0.0,0,0
40yHeL98jkFCJqtxWa5GbV,0.21384662670969726,0.0,0,42
3zFaWPA8Jobgf5egh38KD2,0.21384662670969726,0.0,0,3
4rAy84gYZIurBQ9WGvQBve,0.21384662670969726,0.0,0,23
2joc3EhDuu5OaA8rVmhGMA,0.21384662670969726,0.0,0,50
2x6jz70u3sZq75tW10akUW,0.21384662670969726,0.0,0,48
0CiLVKp7LJTm0c8jdUmQNy,0.25306901882331545,0.010126696523218374,0,36
3av6zIgtT4g0kjJtDybSdb,0.25792400370713625,2.1164753259582343e-05,0.6,39
70tOBioFUv8aswsBxNjCjS,0.268111753371869,0.00021791065379509644,0.4,38
2JehOBriwVSalkeqL3noMM,0.24227387481500828,0.0,0,12
0IEXQPcCGnWYrwqrcCPt4M,0.24637039660056656,2.093672594304002e-05,0,35
0H6ijfXujQIcBsk75AjObm,0.2477080551846907,0.0,1.0,47
0zcmS7osRfOk8EJpwUvQFr,0.24227387481500828,0.0,0,8
52bcshIAYPMvoEnEmwus6N,0.24227387481500828,0.0,0,47
3HWDXrMIv9K5CbMmnATLmM,0.24227387481500828,0.0,0,41
6lEWyvLmlGZnwDdsUtu13P,0.2466761212550966,0.00029767609341404064,0,3
7LCFOnVrNhvmQlqTotONKs,0.24227387481500828,0.0,0,4
5g53SDhx7H122hkasklPpx,0.24227387481500828,0.0,0,32
7zfnElBFcdWC87g9HANXQ1,0.2484156029634919,0.0,1.0,1
4FhIdcU9BfA3VJ3m7WfxAs,0.2148371159487417,0.0,0,21
1fS8o9T6LzbMTIWDqs6G5S,0.25749444855662473,1.5941435025593828e-05,0,21
6eeTkJg6QLQ34VbYXdqpBX,0.23099269588313412,0.0,0,52
5tBnK7LvBMgvkXuePtfywp,0.23099269588313412,0.0,0,0
5kmH5jkSIt03Mwl9lLlmL5,0.19667844522968198,0.0,0,1
1ZoAIIqvRgXWmMd0KcX58M,0.19667844522968198,0.0,0,50
3vrdwWVmzTsSJotjp92OPW,0.24422992540587976,0.0,0,58
2DWRgncNMnTfwDiKSI0VoP,0.24422992540587976,0.0,0,50
211p9eSLzwF6iuXzzP5xTl,0.24422992540587976,0.0,0,39
1Lfz8ISr2g1d33hirTmajR,0.24422992540587976,0.0,0,1
04xsIpVGuMj11kPKPskNWS,0.24422992540587976,0.0,0,26
0cGbVTBBkJtorHIizldPZU,0.24422992540587976,0.0,0,10
4puddXEdfy3xRcHhyDzUrR,0.24422992540587976,0.0,0,29
1OavCVgu5jGDNw4YVNkfgK,0.25178684520039807,4.500838370472438e-05,0,40
7582dstv99hhZhryUNCn3u,0.24422992540587976,0.0,0,23
4J7IDFi8WMrs8WpGnh8geP,0.24422992540587976,0.0,0,16
1tBJtWHAbcvZF9qfGwLp1J,0.2507885013967739,6.691161533289561e-05,0,0
5X6TnZT7ufHOqMAiP266tC,0.24422992540587976,0.0,0,0
1FWaIEhLcJ6NjmrYVgoXbm,0.24422992540587976,0.0,0,39
0agw9rAVju2v0Ot1OHYt7O,0.24828263002944062,0.0,1.0,1
1FBW0OfvxwewWlB220rdzF,0.24422992540587976,0.0,0,5
1GHkui2p6q8fe0tZT7RrU9,0.24890439137823092,0.0,1.0,5
24FDoCW0aJYuJV2Z3BjfEs,0.24422992540587976,0.0,0,0
1jnOZQCc5w6lx9BVn3pJs7,0.24422992540587976,0.0,0,2
29u4CQ0RtyAnZazdwesNha,0.24422992540587976,0.0,0,5
3O51Bq0QsJTPl6ZmbmyRgF,0.24422992540587976,0.0,0,21
4WKyQba1T0Y5D8R5SkfZx4,0.24422992540587976,0.0,0,0
6zhSARh6dos3QfhvM3oVmG,0.24422992540587976,0.0,0,21
650LgUuUik20GvuNxwBY3T,0.24422992540587976,0.0,0,12
1yoExE4F5Rzxf0vbxs2DuE,0.24422992540587976,0.0,0,21
2HbeztbPqEJ7CAbmc1QP00,0.24422992540587976,0.0,0,0
47YqU1cbP3fIAbfDXfSzW1,0.24422992540587976,0.0,0,0
56tcF0Iaw0cWZn9zOEckGH,0.24422992540587976,0.0,0,46
4zPGlyitRvJo7iz6OKlETa,0.24422992540587976,0.0,0,1
1bvGDHsXJt3Bi11dgPpGwP,0.24422992540587976,0.0,0,21
5ViiD8R6Ap0it5SoauMC4r,0.23317972350230415,0.0,0,70
5RaQ9nmVGoTye2SI76x3yw,0.23317972350230415,0.0,0,63
1sybJwRGo9WiiqcZLzzAbS,0.23806672369546622,0.0,0,28
6Xe3vYsCLNtr0PFPV1xGTo,0.2606781566129637,0.0,1.0,27
5bJk79zPYST4Pi3CGWWqCK,0.23806672369546622,0.0,0,57
2m43lP1Wo0IPyxVG4ofE33,0.23806672369546622,0.0,0,52
0rq5wppHKGTFcdl8da5ODZ,0.23825014981594042,1.9389047073584593e-06,0,55
2tOGpIgNsnDk6BxqFU2vCX,0.23806672369546622,0.0,0,46
08ppjXEpROUgrG1X0DEquB,0.23806672369546622,0.0,0,52
0Sv8sjzMHBbAWXt4CGB9Us,0.23806672369546622,0.0,0,50
594PwrFy2mmLueuUwUgoCM,0.26284472988288626,0.0002780551426635743,0.2,60
4jFlmD92WULLlaRS8Cj6QS,0.2612654900488171,1.2921252330919189e-05,0.3333333333333333,48
2jLEscFAP2hVe8fsJ0HO6I,0.24465934065934067,1.8021355485700107e-05,0.6666666666666666,40
4nVlr3WO33XWrBFDwtUlW4,0.2402659069325736,6.053942403964125e-05,0,23
5invLjAbMjYAs5zAzPgvOD,0.23806672369546622,0.0,0,33
16VwDz5nZgs3ZPEN5xmORY,0.25265546981389014,0.0,1.0,24
5YUzAcJ0FtXvDUIYmSuQ2X,0.23882262078434738,0.0,1.0,17
03u6DUI2cmPDuz5tmniH6P,0.23956270982181285,0.0,1.0,26
0NbsRt4NSMynY7oHrywafZ,0.23882262078434738,0.0,1.0,14
5jcX7wWbZVJ5EsfE5sNbgp,0.24273877017008286,0.0,1.0,39
5dZgwub5hgu9gyr0AgoL8K,0.25265546981389014,0.0,1.0,25
6ACyNjY4S7gBFxB4fcmJEQ,0.2587633658763366,7.892691124750535e-05,0.6666666666666666,6
0Nq1cBJ5oHpInK4SIHIb9o,0.23882262078434738,0.0,1.0,33
53uFx8TgRZcSMsk6vkp9oe,0.25265546981389014,0.0,1.0,7
6JbGJtsUJvdZwLAWB0NDq8,0.23882262078434738,0.0,1.0,17
4TNexWI7dv1uLnWOIXpbY8,0.23882262078434738,0.0,1.0,16
4DZjplxdvIgOPeH0kfjQMr,0.2381685922122379,0.0,1.0,34
7FR8ZynvReyPlYfi4LnKyI,0.23941844459738473,0.0,1.0,12
5kcmFUle6JtnsQhVj5Ztlj,0.23941844459738473,0.0,1.0,23
2PyoC81N6Uz8xs5Lzaquje,0.1837691494981511,0.0,0,45
5Uy8Skuxzxf38jMDTndKIU,0.19902739040263176,0.0,0,55
1h5O32I1o0VOnpLmKXLfRa,0.22736928104575163,0.0,0,50
